source_node,target_node,label,score,rank,algorithm
1808,6573,0,0.0,114,jaccard
1808,6633,0,0.0,115,jaccard
1808,6683,0,0.0,116,jaccard
1808,6787,0,0.0,117,jaccard
1808,6990,0,0.0,118,jaccard
1808,7034,0,0.0,119,jaccard
1808,7735,0,0.0,120,jaccard
1808,7771,0,0.0,121,jaccard
1808,7911,0,0.0,122,jaccard
1808,7966,0,0.0,123,jaccard
1808,8011,0,0.0,124,jaccard
1808,8126,0,0.0,125,jaccard
1808,8204,0,0.0,126,jaccard
1809,297,0,0.0,1,jaccard
1809,486,0,0.0,2,jaccard
1809,523,0,0.0,3,jaccard
1809,588,0,0.0,4,jaccard
1809,632,0,0.0,5,jaccard
1809,722,0,0.0,6,jaccard
1809,1003,0,0.0,7,jaccard
1809,1013,0,0.0,8,jaccard
1809,1038,0,0.0,9,jaccard
1809,1041,0,0.0,10,jaccard
1809,1051,0,0.0,11,jaccard
1809,1071,0,0.0,12,jaccard
1809,1081,0,0.0,13,jaccard
1809,1142,0,0.0,14,jaccard
1809,1146,0,0.0,15,jaccard
1809,1170,0,0.0,16,jaccard
1809,1224,0,0.0,17,jaccard
1809,1341,0,0.0,18,jaccard
1809,1441,0,0.0,19,jaccard
1809,1528,0,0.0,20,jaccard
1809,1549,0,0.0,21,jaccard
1809,1622,0,0.0,22,jaccard
1809,1682,0,0.0,23,jaccard
1809,1719,0,0.0,24,jaccard
1809,1859,1,0.0,25,jaccard
1809,1886,0,0.0,26,jaccard
1809,1928,0,0.0,27,jaccard
1809,1935,0,0.0,28,jaccard
1809,2070,0,0.0,29,jaccard
1809,2081,0,0.0,30,jaccard
1809,2174,0,0.0,31,jaccard
1809,2216,0,0.0,32,jaccard
1809,2285,0,0.0,33,jaccard
1809,2494,0,0.0,34,jaccard
1809,2515,0,0.0,35,jaccard
1809,2549,0,0.0,36,jaccard
1809,2657,0,0.0,37,jaccard
1809,2757,0,0.0,38,jaccard
1809,2766,0,0.0,39,jaccard
1809,2805,0,0.0,40,jaccard
1809,2974,0,0.0,41,jaccard
1809,3135,0,0.0,42,jaccard
1809,3217,0,0.0,43,jaccard
1809,3255,0,0.0,44,jaccard
1809,3499,0,0.0,45,jaccard
1809,3511,0,0.0,46,jaccard
1809,3609,0,0.0,47,jaccard
1809,3619,0,0.0,48,jaccard
1809,3628,0,0.0,49,jaccard
1809,3638,0,0.0,50,jaccard
1809,3686,0,0.0,51,jaccard
1809,3862,0,0.0,52,jaccard
1809,3995,0,0.0,53,jaccard
1809,4078,0,0.0,54,jaccard
1809,4107,0,0.0,55,jaccard
1809,4220,0,0.0,56,jaccard
1809,4463,0,0.0,57,jaccard
1809,4660,0,0.0,58,jaccard
1809,4742,0,0.0,59,jaccard
1809,4810,0,0.0,60,jaccard
1809,4850,0,0.0,61,jaccard
1809,5032,0,0.0,62,jaccard
1809,5106,0,0.0,63,jaccard
1809,5112,0,0.0,64,jaccard
1809,5448,0,0.0,65,jaccard
1809,5529,0,0.0,66,jaccard
1809,5668,0,0.0,67,jaccard
1809,5835,0,0.0,68,jaccard
1809,5860,0,0.0,69,jaccard
1809,5872,0,0.0,70,jaccard
1809,5943,0,0.0,71,jaccard
1809,6009,0,0.0,72,jaccard
1809,6069,0,0.0,73,jaccard
1809,6145,0,0.0,74,jaccard
1809,6181,0,0.0,75,jaccard
1809,6295,0,0.0,76,jaccard
1809,6367,0,0.0,77,jaccard
1809,6458,0,0.0,78,jaccard
1809,6502,0,0.0,79,jaccard
1809,6536,0,0.0,80,jaccard
1809,6579,0,0.0,81,jaccard
1809,7108,0,0.0,82,jaccard
1809,7156,0,0.0,83,jaccard
1809,7233,0,0.0,84,jaccard
1809,7276,0,0.0,85,jaccard
1809,7287,0,0.0,86,jaccard
1809,7345,0,0.0,87,jaccard
1809,7347,0,0.0,88,jaccard
1809,7473,0,0.0,89,jaccard
1809,7497,0,0.0,90,jaccard
1809,7546,0,0.0,91,jaccard
1809,7854,0,0.0,92,jaccard
1809,7870,0,0.0,93,jaccard
1809,7873,0,0.0,94,jaccard
1809,7878,0,0.0,95,jaccard
1809,7938,0,0.0,96,jaccard
1809,7960,0,0.0,97,jaccard
1809,8150,0,0.0,98,jaccard
1809,8152,0,0.0,99,jaccard
1809,8183,0,0.0,100,jaccard
1809,8189,0,0.0,101,jaccard
1811,1297,1,0.07738095,1,jaccard
1811,1847,0,0.06329114,2,jaccard
1811,2253,0,0.05,3,jaccard
1811,1424,0,0.04807692,4,jaccard
1811,1618,0,0.04597701,5,jaccard
1811,1260,0,0.04,6,jaccard
1811,2940,0,0.04,7,jaccard
1811,1393,1,0.03773585,8,jaccard
1811,722,1,0.03594771,9,jaccard
1811,2332,1,0.03571429,10,jaccard
1811,3807,0,0.03448276,11,jaccard
1811,546,0,0.03428571,12,jaccard
1811,6299,0,0.03045685,13,jaccard
1811,643,0,0.03030303,14,jaccard
1811,2693,1,0.02834008,15,jaccard
1811,6328,1,0.02803738,16,jaccard
1811,1982,0,0.02688172,17,jaccard
1811,5445,1,0.02666667,18,jaccard
1811,2654,1,0.02657807,19,jaccard
1811,4261,0,0.02564103,20,jaccard
1811,263,0,0.02409639,21,jaccard
1811,2365,0,0.02362205,22,jaccard
1811,2747,0,0.02325581,23,jaccard
1811,1493,0,0.02298851,24,jaccard
1811,71,0,0.01986755,25,jaccard
1811,8168,0,0.01960784,26,jaccard
1811,1473,1,0.01941748,27,jaccard
1811,6072,0,0.01851852,28,jaccard
1811,6280,0,0.01801802,29,jaccard
1811,7295,0,0.01724138,30,jaccard
1811,6347,0,0.015625,31,jaccard
1811,2616,0,0.01492537,32,jaccard
1811,6607,0,0.01449275,33,jaccard
1811,6713,0,0.01449275,34,jaccard
1811,6959,0,0.01428571,35,jaccard
1811,1693,0,0.01408451,36,jaccard
1811,2695,0,0.01388889,37,jaccard
1811,6755,0,0.01234568,38,jaccard
1811,2647,0,0.01123596,39,jaccard
1811,7168,0,0.00943396,40,jaccard
1811,2129,0,0.00833333,41,jaccard
1811,451,0,0.0,42,jaccard
1811,557,0,0.0,43,jaccard
1811,595,0,0.0,44,jaccard
1811,598,0,0.0,45,jaccard
1811,886,0,0.0,46,jaccard
1811,1087,0,0.0,47,jaccard
1811,1089,0,0.0,48,jaccard
1811,1237,0,0.0,49,jaccard
1811,1431,0,0.0,50,jaccard
1811,1635,0,0.0,51,jaccard
1811,1720,0,0.0,52,jaccard
1811,1930,0,0.0,53,jaccard
1811,2047,0,0.0,54,jaccard
1811,2090,0,0.0,55,jaccard
1811,2442,0,0.0,56,jaccard
1811,2492,0,0.0,57,jaccard
1811,2730,0,0.0,58,jaccard
1811,2789,0,0.0,59,jaccard
1811,2938,0,0.0,60,jaccard
1811,3385,0,0.0,61,jaccard
1811,3427,0,0.0,62,jaccard
1811,3598,0,0.0,63,jaccard
1811,3670,0,0.0,64,jaccard
1811,3848,0,0.0,65,jaccard
1811,3865,0,0.0,66,jaccard
1811,3914,0,0.0,67,jaccard
1811,3920,0,0.0,68,jaccard
1811,3960,0,0.0,69,jaccard
1811,3973,0,0.0,70,jaccard
1811,4075,0,0.0,71,jaccard
1811,4498,0,0.0,72,jaccard
1811,4584,0,0.0,73,jaccard
1811,4774,0,0.0,74,jaccard
1811,4881,0,0.0,75,jaccard
1811,4931,0,0.0,76,jaccard
1811,4976,0,0.0,77,jaccard
1811,5075,0,0.0,78,jaccard
1811,5090,0,0.0,79,jaccard
1811,5462,0,0.0,80,jaccard
1811,5627,0,0.0,81,jaccard
1811,5840,0,0.0,82,jaccard
1811,5854,0,0.0,83,jaccard
1811,5981,0,0.0,84,jaccard
1811,6071,0,0.0,85,jaccard
1811,6129,0,0.0,86,jaccard
1811,6292,0,0.0,87,jaccard
1811,6311,0,0.0,88,jaccard
1811,6371,0,0.0,89,jaccard
1811,6461,0,0.0,90,jaccard
1811,6568,0,0.0,91,jaccard
1811,6617,0,0.0,92,jaccard
1811,6712,0,0.0,93,jaccard
1811,6757,0,0.0,94,jaccard
1811,6834,0,0.0,95,jaccard
1811,7061,0,0.0,96,jaccard
1811,7146,0,0.0,97,jaccard
1811,7327,0,0.0,98,jaccard
1811,7417,0,0.0,99,jaccard
1811,7434,0,0.0,100,jaccard
1811,7442,0,0.0,101,jaccard
1811,7617,0,0.0,102,jaccard
1811,7670,0,0.0,103,jaccard
1811,7737,0,0.0,104,jaccard
1811,7738,0,0.0,105,jaccard
1811,7870,0,0.0,106,jaccard
1811,7953,0,0.0,107,jaccard
1811,8047,0,0.0,108,jaccard
1811,8285,0,0.0,109,jaccard
1812,1813,0,0.05882353,1,jaccard
1812,324,0,0.04545455,2,jaccard
1812,1211,0,0.00961538,3,jaccard
1812,2133,0,0.00952381,4,jaccard
1812,173,0,0.00371747,5,jaccard
1812,80,0,0.0,6,jaccard
1812,249,0,0.0,7,jaccard
1812,277,0,0.0,8,jaccard
1812,306,0,0.0,9,jaccard
1812,345,0,0.0,10,jaccard
1812,419,0,0.0,11,jaccard
1812,427,0,0.0,12,jaccard
1812,549,0,0.0,13,jaccard
1812,724,0,0.0,14,jaccard
1812,800,0,0.0,15,jaccard
1812,863,0,0.0,16,jaccard
1812,867,0,0.0,17,jaccard
1812,944,0,0.0,18,jaccard
1812,947,0,0.0,19,jaccard
1812,1143,0,0.0,20,jaccard
1812,1173,0,0.0,21,jaccard
1812,1512,0,0.0,22,jaccard
1812,1591,0,0.0,23,jaccard
1812,1604,0,0.0,24,jaccard
1812,1653,0,0.0,25,jaccard
1812,1855,1,0.0,26,jaccard
1812,1997,0,0.0,27,jaccard
1812,2193,0,0.0,28,jaccard
1812,2267,0,0.0,29,jaccard
1812,2298,0,0.0,30,jaccard
1812,2324,0,0.0,31,jaccard
1812,2461,0,0.0,32,jaccard
1812,2477,0,0.0,33,jaccard
1812,2541,0,0.0,34,jaccard
1812,2547,0,0.0,35,jaccard
1812,2623,0,0.0,36,jaccard
1812,2715,0,0.0,37,jaccard
1812,3003,0,0.0,38,jaccard
1812,3109,0,0.0,39,jaccard
1812,3113,0,0.0,40,jaccard
1812,3271,0,0.0,41,jaccard
1812,3462,0,0.0,42,jaccard
1812,3510,0,0.0,43,jaccard
1812,3518,0,0.0,44,jaccard
1812,3560,0,0.0,45,jaccard
1812,3624,0,0.0,46,jaccard
1812,3685,0,0.0,47,jaccard
1812,3772,0,0.0,48,jaccard
1812,4023,0,0.0,49,jaccard
1812,4096,0,0.0,50,jaccard
1812,4109,0,0.0,51,jaccard
1812,4179,0,0.0,52,jaccard
1812,4219,0,0.0,53,jaccard
1812,4234,0,0.0,54,jaccard
1812,4297,0,0.0,55,jaccard
1812,4307,0,0.0,56,jaccard
1812,4315,0,0.0,57,jaccard
1812,4319,0,0.0,58,jaccard
1812,4331,0,0.0,59,jaccard
1812,4399,0,0.0,60,jaccard
1812,4459,0,0.0,61,jaccard
1812,4473,0,0.0,62,jaccard
1812,4568,0,0.0,63,jaccard
1812,4708,0,0.0,64,jaccard
1812,4880,0,0.0,65,jaccard
1812,4917,0,0.0,66,jaccard
1812,5233,0,0.0,67,jaccard
1812,5311,0,0.0,68,jaccard
1812,5467,0,0.0,69,jaccard
1812,5496,0,0.0,70,jaccard
1812,5615,0,0.0,71,jaccard
1812,5635,0,0.0,72,jaccard
1812,5813,0,0.0,73,jaccard
1812,5962,0,0.0,74,jaccard
1812,6020,0,0.0,75,jaccard
1812,6083,0,0.0,76,jaccard
1812,6088,0,0.0,77,jaccard
1812,6206,0,0.0,78,jaccard
1812,6344,0,0.0,79,jaccard
1812,6412,0,0.0,80,jaccard
1812,6446,0,0.0,81,jaccard
1812,6453,0,0.0,82,jaccard
1812,6524,0,0.0,83,jaccard
1812,6797,0,0.0,84,jaccard
1812,6871,0,0.0,85,jaccard
1812,7129,0,0.0,86,jaccard
1812,7144,0,0.0,87,jaccard
1812,7177,0,0.0,88,jaccard
1812,7201,0,0.0,89,jaccard
1812,7255,0,0.0,90,jaccard
1812,7291,0,0.0,91,jaccard
1812,7753,0,0.0,92,jaccard
1812,7777,0,0.0,93,jaccard
1812,7881,0,0.0,94,jaccard
1812,7886,0,0.0,95,jaccard
1812,7911,0,0.0,96,jaccard
1812,8049,0,0.0,97,jaccard
1812,8133,0,0.0,98,jaccard
1812,8175,0,0.0,99,jaccard
1812,8213,0,0.0,100,jaccard
1812,8219,0,0.0,101,jaccard
1813,3454,1,0.08163265,1,jaccard
1813,3144,1,0.07692308,2,jaccard
1813,3912,0,0.05660377,3,jaccard
1813,2871,1,0.05491329,4,jaccard
1813,4588,0,0.046875,5,jaccard
1813,2144,1,0.04580153,6,jaccard
1813,3291,0,0.04022989,7,jaccard
1813,1792,0,0.03773585,8,jaccard
1813,1748,0,0.03296703,9,jaccard
1813,3967,1,0.02941176,10,jaccard
1813,3197,0,0.02857143,11,jaccard
1813,2545,0,0.02631579,12,jaccard
1813,2655,1,0.02542373,13,jaccard
1813,5482,0,0.02409639,14,jaccard
1813,2775,0,0.02339181,15,jaccard
1813,1961,0,0.01886792,16,jaccard
1813,3321,1,0.01818182,17,jaccard
1813,3917,0,0.01818182,18,jaccard
1813,2535,1,0.01639344,19,jaccard
1813,3458,0,0.016,20,jaccard
1813,3885,0,0.01298701,21,jaccard
1813,1049,0,0.01041667,22,jaccard
1813,4981,0,0.00740741,23,jaccard
1813,32,0,0.0,24,jaccard
1813,162,0,0.0,25,jaccard
1813,233,0,0.0,26,jaccard
1813,253,0,0.0,27,jaccard
1813,381,0,0.0,28,jaccard
1813,553,0,0.0,29,jaccard
1813,717,0,0.0,30,jaccard
1813,723,0,0.0,31,jaccard
1813,889,0,0.0,32,jaccard
1813,992,0,0.0,33,jaccard
1813,1276,0,0.0,34,jaccard
1813,1379,0,0.0,35,jaccard
1813,1421,0,0.0,36,jaccard
1813,1426,0,0.0,37,jaccard
1813,1558,0,0.0,38,jaccard
1813,1591,0,0.0,39,jaccard
1813,1676,0,0.0,40,jaccard
1813,1683,0,0.0,41,jaccard
1813,1970,0,0.0,42,jaccard
1813,2139,0,0.0,43,jaccard
1813,2509,0,0.0,44,jaccard
1813,2530,0,0.0,45,jaccard
1813,2609,0,0.0,46,jaccard
1813,2738,0,0.0,47,jaccard
1813,2892,0,0.0,48,jaccard
1813,3012,0,0.0,49,jaccard
1813,3043,0,0.0,50,jaccard
1813,3163,0,0.0,51,jaccard
1813,3187,0,0.0,52,jaccard
1813,3279,0,0.0,53,jaccard
1813,3383,0,0.0,54,jaccard
1813,3425,0,0.0,55,jaccard
1813,3490,0,0.0,56,jaccard
1813,3598,0,0.0,57,jaccard
1813,3836,0,0.0,58,jaccard
1813,4069,0,0.0,59,jaccard
1813,4079,0,0.0,60,jaccard
1813,4111,0,0.0,61,jaccard
1813,4174,0,0.0,62,jaccard
1813,4265,0,0.0,63,jaccard
1813,4342,0,0.0,64,jaccard
1813,4630,0,0.0,65,jaccard
1813,4746,0,0.0,66,jaccard
1813,4851,0,0.0,67,jaccard
1813,4944,0,0.0,68,jaccard
1813,5000,0,0.0,69,jaccard
1813,5179,0,0.0,70,jaccard
1813,5202,0,0.0,71,jaccard
1813,5377,0,0.0,72,jaccard
1813,5378,0,0.0,73,jaccard
1813,5380,0,0.0,74,jaccard
1813,5392,0,0.0,75,jaccard
1813,5401,0,0.0,76,jaccard
1813,5495,0,0.0,77,jaccard
1813,5647,0,0.0,78,jaccard
1813,5888,0,0.0,79,jaccard
1813,6021,0,0.0,80,jaccard
1813,6226,0,0.0,81,jaccard
1813,6332,0,0.0,82,jaccard
1813,6584,0,0.0,83,jaccard
1813,6677,0,0.0,84,jaccard
1813,6681,0,0.0,85,jaccard
1813,6911,0,0.0,86,jaccard
1813,6924,0,0.0,87,jaccard
1813,6929,0,0.0,88,jaccard
1813,6933,0,0.0,89,jaccard
1813,6986,0,0.0,90,jaccard
1813,7070,0,0.0,91,jaccard
1813,7073,0,0.0,92,jaccard
1813,7085,0,0.0,93,jaccard
1813,7155,0,0.0,94,jaccard
1813,7158,0,0.0,95,jaccard
1813,7180,0,0.0,96,jaccard
1813,7226,0,0.0,97,jaccard
1813,7327,0,0.0,98,jaccard
1813,7390,0,0.0,99,jaccard
1813,7649,0,0.0,100,jaccard
1813,7745,0,0.0,101,jaccard
1813,7801,0,0.0,102,jaccard
1813,7843,0,0.0,103,jaccard
1813,7870,0,0.0,104,jaccard
1813,7916,0,0.0,105,jaccard
1813,7975,0,0.0,106,jaccard
1813,8044,0,0.0,107,jaccard
1813,8094,0,0.0,108,jaccard
1814,1393,1,0.1509434,1,jaccard
1814,2594,1,0.14893617,2,jaccard
1814,3140,1,0.13978495,3,jaccard
1814,2547,1,0.13537118,4,jaccard
1814,2646,0,0.13065327,5,jaccard
1814,3034,1,0.12133891,6,jaccard
1814,2117,0,0.11574074,7,jaccard
1814,2549,0,0.10734463,8,jaccard
1814,3516,1,0.10576923,9,jaccard
1814,1781,1,0.10559006,10,jaccard
1814,762,1,0.09831461,11,jaccard
1814,3084,0,0.08896797,12,jaccard
1814,3009,0,0.06829268,13,jaccard
1814,8294,1,0.0657277,14,jaccard
1814,2595,0,0.06103286,15,jaccard
1814,2001,1,0.05882353,16,jaccard
1814,3807,0,0.05464481,17,jaccard
1814,3291,1,0.05109489,18,jaccard
1814,3334,1,0.04575163,19,jaccard
1814,3483,0,0.04519774,20,jaccard
1814,3459,1,0.04204204,21,jaccard
1814,6004,1,0.03883495,22,jaccard
1814,1935,0,0.03468208,23,jaccard
1814,230,0,0.03409091,24,jaccard
1814,5922,0,0.0326087,25,jaccard
1814,3252,0,0.03030303,26,jaccard
1814,7021,0,0.02790698,27,jaccard
1814,1823,0,0.025,28,jaccard
1814,1587,0,0.02484472,29,jaccard
1814,2991,1,0.02469136,30,jaccard
1814,7553,1,0.02439024,31,jaccard
1814,6001,1,0.02272727,32,jaccard
1814,3461,0,0.02232143,33,jaccard
1814,706,0,0.02173913,34,jaccard
1814,1241,0,0.02150538,35,jaccard
1814,6124,1,0.02083333,36,jaccard
1814,4295,0,0.01986755,37,jaccard
1814,1884,0,0.01935484,38,jaccard
1814,4777,1,0.01704545,39,jaccard
1814,1014,0,0.01648352,40,jaccard
1814,2629,0,0.01342282,41,jaccard
1814,14,0,0.01315789,42,jaccard
1814,1629,0,0.01315789,43,jaccard
1814,2101,0,0.0130719,44,jaccard
1814,1485,0,0.01290323,45,jaccard
1814,265,0,0.01226994,46,jaccard
1814,8237,1,0.01219512,47,jaccard
1814,1124,0,0.01204819,48,jaccard
1814,8224,1,0.01156069,49,jaccard
1814,5807,0,0.01123596,50,jaccard
1814,817,0,0.01015228,51,jaccard
1814,2631,0,0.00714286,52,jaccard
1814,1664,0,0.00699301,53,jaccard
1814,6848,0,0.00666667,54,jaccard
1814,1358,0,0.00653595,55,jaccard
1814,4216,0,0.00653595,56,jaccard
1814,7928,0,0.00653595,57,jaccard
1814,564,0,0.00613497,58,jaccard
1814,107,0,0.0,59,jaccard
1814,200,0,0.0,60,jaccard
1814,610,0,0.0,61,jaccard
1814,631,0,0.0,62,jaccard
1814,936,0,0.0,63,jaccard
1814,1272,0,0.0,64,jaccard
1814,1312,0,0.0,65,jaccard
1814,1430,0,0.0,66,jaccard
1814,1503,0,0.0,67,jaccard
1814,1590,0,0.0,68,jaccard
1814,1841,0,0.0,69,jaccard
1814,1874,0,0.0,70,jaccard
1814,2023,0,0.0,71,jaccard
1814,2027,0,0.0,72,jaccard
1814,2031,0,0.0,73,jaccard
1814,2351,0,0.0,74,jaccard
1814,2423,0,0.0,75,jaccard
1814,2477,0,0.0,76,jaccard
1814,2515,0,0.0,77,jaccard
1814,2561,0,0.0,78,jaccard
1814,3288,0,0.0,79,jaccard
1814,3398,0,0.0,80,jaccard
1814,3448,0,0.0,81,jaccard
1814,3582,0,0.0,82,jaccard
1814,3689,0,0.0,83,jaccard
1814,3713,0,0.0,84,jaccard
1814,3731,0,0.0,85,jaccard
1814,3817,0,0.0,86,jaccard
1814,3935,0,0.0,87,jaccard
1814,3999,0,0.0,88,jaccard
1814,4200,0,0.0,89,jaccard
1814,4280,0,0.0,90,jaccard
1814,4285,0,0.0,91,jaccard
1814,4307,0,0.0,92,jaccard
1814,4594,0,0.0,93,jaccard
1814,4860,0,0.0,94,jaccard
1814,5267,0,0.0,95,jaccard
1814,5434,0,0.0,96,jaccard
1814,5472,0,0.0,97,jaccard
1814,5504,0,0.0,98,jaccard
1814,5611,0,0.0,99,jaccard
1814,5866,0,0.0,100,jaccard
1814,5889,0,0.0,101,jaccard
1814,5955,0,0.0,102,jaccard
1814,6016,0,0.0,103,jaccard
1814,6183,0,0.0,104,jaccard
1814,6197,0,0.0,105,jaccard
1814,6216,0,0.0,106,jaccard
1814,6544,0,0.0,107,jaccard
1814,6692,0,0.0,108,jaccard
1814,6858,0,0.0,109,jaccard
1814,6886,0,0.0,110,jaccard
1814,7030,0,0.0,111,jaccard
1814,7044,0,0.0,112,jaccard
1814,7174,0,0.0,113,jaccard
1814,7195,0,0.0,114,jaccard
1814,7425,0,0.0,115,jaccard
1814,7446,0,0.0,116,jaccard
1814,7923,0,0.0,117,jaccard
1814,7955,0,0.0,118,jaccard
1814,8080,0,0.0,119,jaccard
1814,8172,0,0.0,120,jaccard
1814,8175,0,0.0,121,jaccard
1816,975,0,0.10294118,1,jaccard
1816,1111,0,0.0610687,2,jaccard
1816,1243,0,0.05555556,3,jaccard
1816,1604,0,0.04761905,4,jaccard
1816,1792,0,0.04273504,5,jaccard
1816,6306,0,0.03738318,6,jaccard
1816,3755,1,0.03623188,7,jaccard
1816,1335,0,0.0326087,8,jaccard
1816,4980,0,0.03191489,9,jaccard
1816,2605,0,0.03174603,10,jaccard
1816,1368,0,0.02898551,11,jaccard
1816,3916,0,0.02597403,12,jaccard
1816,178,0,0.025,13,jaccard
1816,3020,0,0.0234375,14,jaccard
1816,8121,0,0.02272727,15,jaccard
1816,2616,0,0.02222222,16,jaccard
1816,7617,0,0.02222222,17,jaccard
1816,4065,0,0.02162162,18,jaccard
1816,5792,0,0.0212766,19,jaccard
1816,3242,0,0.02040816,20,jaccard
1816,3568,0,0.01984127,21,jaccard
1816,6784,0,0.01840491,22,jaccard
1816,1587,0,0.01449275,23,jaccard
1816,259,0,0.01342282,24,jaccard
1816,252,0,0.01315789,25,jaccard
1816,6765,0,0.01149425,26,jaccard
1816,7839,0,0.01086957,27,jaccard
1816,2765,0,0.01075269,28,jaccard
1816,730,0,0.00934579,29,jaccard
1816,6243,0,0.00934579,30,jaccard
1816,65,0,0.0,31,jaccard
1816,264,0,0.0,32,jaccard
1816,364,0,0.0,33,jaccard
1816,389,0,0.0,34,jaccard
1816,404,0,0.0,35,jaccard
1816,486,0,0.0,36,jaccard
1816,676,0,0.0,37,jaccard
1816,724,0,0.0,38,jaccard
1816,808,0,0.0,39,jaccard
1816,847,0,0.0,40,jaccard
1816,880,0,0.0,41,jaccard
1816,966,0,0.0,42,jaccard
1816,1033,0,0.0,43,jaccard
1816,1060,0,0.0,44,jaccard
1816,1438,0,0.0,45,jaccard
1816,1472,0,0.0,46,jaccard
1816,1812,0,0.0,47,jaccard
1816,1867,0,0.0,48,jaccard
1816,2036,0,0.0,49,jaccard
1816,2040,0,0.0,50,jaccard
1816,2042,0,0.0,51,jaccard
1816,2155,0,0.0,52,jaccard
1816,2238,0,0.0,53,jaccard
1816,2280,0,0.0,54,jaccard
1816,2458,0,0.0,55,jaccard
1816,2551,0,0.0,56,jaccard
1816,3011,0,0.0,57,jaccard
1816,3126,0,0.0,58,jaccard
1816,3163,0,0.0,59,jaccard
1816,3278,0,0.0,60,jaccard
1816,3350,0,0.0,61,jaccard
1816,3581,0,0.0,62,jaccard
1816,3602,0,0.0,63,jaccard
1816,3621,0,0.0,64,jaccard
1816,4053,0,0.0,65,jaccard
1816,4106,0,0.0,66,jaccard
1816,4260,0,0.0,67,jaccard
1816,4535,0,0.0,68,jaccard
1816,4622,0,0.0,69,jaccard
1816,4726,0,0.0,70,jaccard
1816,4799,0,0.0,71,jaccard
1816,5067,0,0.0,72,jaccard
1816,5093,0,0.0,73,jaccard
1816,5146,1,0.0,74,jaccard
1816,5267,0,0.0,75,jaccard
1816,5329,0,0.0,76,jaccard
1816,5550,0,0.0,77,jaccard
1816,5565,0,0.0,78,jaccard
1816,5645,0,0.0,79,jaccard
1816,5813,0,0.0,80,jaccard
1816,5842,0,0.0,81,jaccard
1816,6074,0,0.0,82,jaccard
1816,6088,0,0.0,83,jaccard
1816,6214,0,0.0,84,jaccard
1816,6444,0,0.0,85,jaccard
1816,6475,0,0.0,86,jaccard
1816,6519,0,0.0,87,jaccard
1816,6657,0,0.0,88,jaccard
1816,6764,0,0.0,89,jaccard
1816,7111,0,0.0,90,jaccard
1816,7197,0,0.0,91,jaccard
1816,7278,0,0.0,92,jaccard
1816,7442,0,0.0,93,jaccard
1816,7462,0,0.0,94,jaccard
1816,7474,0,0.0,95,jaccard
1816,7706,0,0.0,96,jaccard
1816,7773,0,0.0,97,jaccard
1816,7881,0,0.0,98,jaccard
1816,7991,0,0.0,99,jaccard
1816,8166,0,0.0,100,jaccard
1816,8202,0,0.0,101,jaccard
1816,8289,0,0.0,102,jaccard
1820,2510,1,0.15337423,1,jaccard
1820,1814,1,0.11578947,2,jaccard
1820,1305,0,0.11145511,3,jaccard
1820,1419,1,0.1031746,4,jaccard
1820,1211,1,0.08984375,5,jaccard
1820,1492,1,0.08438819,6,jaccard
1820,2323,1,0.07563025,7,jaccard
1820,1374,1,0.07478632,8,jaccard
1820,2290,1,0.07177033,9,jaccard
1820,2120,1,0.06167401,10,jaccard
1820,2128,1,0.05982906,11,jaccard
1820,1888,1,0.05960265,12,jaccard
1820,1947,0,0.05,13,jaccard
1820,1792,1,0.04929577,14,jaccard
1820,634,0,0.04918033,15,jaccard
1820,1514,1,0.04895105,16,jaccard
1820,2918,0,0.04854369,17,jaccard
1820,350,1,0.04672897,18,jaccard
1820,872,0,0.04395604,19,jaccard
1820,2856,1,0.04098361,20,jaccard
1820,1489,0,0.04081633,21,jaccard
1820,706,0,0.03726708,22,jaccard
1820,4218,0,0.03409091,23,jaccard
1820,2364,0,0.02919708,24,jaccard
1820,259,0,0.02890173,25,jaccard
1820,2665,1,0.02631579,26,jaccard
1820,2947,0,0.02564103,27,jaccard
1820,3903,1,0.02325581,28,jaccard
1820,4013,0,0.02272727,29,jaccard
1820,4433,0,0.02247191,30,jaccard
1820,4613,0,0.01785714,31,jaccard
1820,1646,1,0.01652893,32,jaccard
1820,42,0,0.0141844,33,jaccard
1820,2865,0,0.01388889,34,jaccard
1820,2110,0,0.01369863,35,jaccard
1820,5739,0,0.0125,36,jaccard
1820,3317,0,0.01204819,37,jaccard
1820,4746,0,0.01176471,38,jaccard
1820,2387,0,0.00806452,39,jaccard
1820,4266,0,0.00694444,40,jaccard
1820,6774,0,0.00564972,41,jaccard
1820,81,0,0.0,42,jaccard
1820,99,0,0.0,43,jaccard
1820,115,0,0.0,44,jaccard
1820,198,0,0.0,45,jaccard
1820,234,0,0.0,46,jaccard
1820,436,0,0.0,47,jaccard
1820,480,0,0.0,48,jaccard
1820,542,0,0.0,49,jaccard
1820,595,0,0.0,50,jaccard
1820,715,0,0.0,51,jaccard
1820,991,0,0.0,52,jaccard
1820,1146,0,0.0,53,jaccard
1820,1225,0,0.0,54,jaccard
1820,1237,0,0.0,55,jaccard
1820,1490,0,0.0,56,jaccard
1820,1616,0,0.0,57,jaccard
1820,1832,0,0.0,58,jaccard
1820,2026,0,0.0,59,jaccard
1820,2125,0,0.0,60,jaccard
1820,2919,0,0.0,61,jaccard
1820,2941,0,0.0,62,jaccard
1820,2990,0,0.0,63,jaccard
1820,3167,0,0.0,64,jaccard
1820,3279,0,0.0,65,jaccard
